Account_ID,Account_Type,Client_ID,Type_Client,Office_Code,Entity_Code,Check_Digit,Account_Number,Balance,Currency,Interest_Rate,Status,Created_At,income
437ee3e5-84f2-41b3-afab-e7551a1105ce,CHECKING,123,Individual,0379,0113,46,6460354064,49758.79,EUR,0.07,ACTIVE,2025-04-29,6705.74
a0eca1e8-ffc7-4195-abc3-5e08d1d9c688,CHECKING,124,Individual,6900,0714,29,4024673381,26917.03,EUR,0.02,INACTIVE,2023-05-27,5805.67
6ac5cebc-512c-4384-867e-b97a438e2e36,TERM,124,Individual,8318,5450,15,6799268433,77154.3,EUR,0.85,ACTIVE,2023-11-21,1613.04
81683535-a50d-4849-8474-48e04f83c975,CHECKING,125,Individual,0473,0953,46,6624732474,103804.41,EUR,0.07,ACTIVE,2025-03-06,6421.1
d26e1ae4-4951-4f85-8b32-01a67b4df339,CHECKING,126,Individual,1357,8651,73,5019557425,4061.53,EUR,0.02,INACTIVE,2022-08-30,5836.01
07ff4150-007b-4c23-aa11-60b8ebd20b72,MORTGAGE,127,Individual,5099,7743,41,9477289154,29480.5,EUR,2.05,INACTIVE,2022-04-25,5637.48
658eea06-67f7-4f1f-9ac7-d22b4eb95db1,SAVINGS,128,Individual,8902,9466,32,5093092036,138587.14,EUR,1.04,ACTIVE,2023-08-30,5494.11
7c89d768-5f42-4cb6-8157-f59bcd97c133,TERM,129,Individual,0646,0884,82,5987130793,89211.38,EUR,2.04,INACTIVE,2025-02-05,2626.71
c57016e0-dfa0-49f2-8235-6f438e38b6f8,TERM,129,Individual,8827,7983,62,5216667464,58601.13,EUR,1.5,INACTIVE,2025-04-10,2725.69
ccac1a0e-3b05-4bcf-bf1c-249fc5ade677,SAVINGS,130,Individual,9976,6485,59,7780936816,788.74,EUR,0.72,INACTIVE,2024-03-14,1501.71
186879c6-4327-4f00-8ae7-0a4366da5dcb,SAVINGS,131,Individual,0411,9036,65,2939850617,137747.33,EUR,1.09,ACTIVE,2025-04-13,5982.47
2c46bf4c-4196-4755-b7d1-336f9b4825bf,CHECKING,131,Individual,2308,4546,87,3678081016,17703.45,EUR,0.05,ACTIVE,2023-05-12,2204.01
ba2ee902-5406-43cc-8507-c63efed3b1ff,SAVINGS,132,Individual,7019,8921,96,3195403691,6686.38,EUR,0.55,INACTIVE,2023-08-19,4075.04
d0bf1aa8-a42f-4059-a17e-74e81803883f,CHECKING,133,Individual,0510,3066,37,1411489959,139327.94,EUR,0.03,ACTIVE,2024-02-27,1531.95
da9a3869-bd8a-4c51-9562-65a5cecd25ec,CHECKING,134,Individual,1418,7068,56,4482255107,129739.05,EUR,0.08,INACTIVE,2024-06-22,7620.87
4db51959-4d23-4ecb-b548-6b81c6d0ea5d,CHECKING,134,Individual,3880,9080,42,9015463555,105001.02,EUR,0.02,ACTIVE,2022-06-12,7493.95
e4d8f059-20d3-42f8-8375-28a665f7e341,SAVINGS,135,Empresa,7581,0428,37,4654230793,139581.21,EUR,0.97,ACTIVE,2025-05-10,6531.78
67931df9-df86-4d21-9833-19a4233efad4,SAVINGS,136,Individual,4203,3977,78,5700903150,37429.18,EUR,0.38,ACTIVE,2023-08-27,1176.61
37069986-5421-4315-a590-45a67af4d073,CHECKING,137,Individual,1796,4201,29,8787864288,70909.41,EUR,0.09,ACTIVE,2024-10-03,6590.88
bfd7068b-402a-4a11-8c20-1fdd08aabf23,CHECKING,138,Individual,5744,3309,86,7423176559,51883.13,EUR,0.06,ACTIVE,2024-02-11,6223.42
0fed2e0f-bb2e-492c-afbf-c6fabcf332c2,CHECKING,139,Individual,6585,2152,55,9515530877,140846.35,EUR,0.07,INACTIVE,2024-04-05,1843.69
c1f83a1b-b84b-460f-a4f6-192374041ad9,SAVINGS,140,Empresa,7484,6696,37,9916832154,80724.6,EUR,0.62,INACTIVE,2023-07-24,851.49
33a4d78b-73c4-4187-9957-6bc841bdc925,SAVINGS,140,Empresa,2623,4030,61,7488026764,19125.73,EUR,0.96,INACTIVE,2023-04-29,1950.78
fb8bfad1-b572-4004-8410-9fd5e01aa78f,CHECKING,141,Individual,1188,8542,91,3298994567,119918.48,EUR,0.06,INACTIVE,2024-12-01,2596.47
6801f519-b206-4058-b339-e626d8b2c5f6,MORTGAGE,142,Individual,8294,8438,18,3253412175,149938.24,EUR,2.9,INACTIVE,2025-04-05,6387.43
09d82294-7d66-4ea7-baa4-2138d3faa5de,TERM,143,Individual,3557,4396,06,4541150205,55082.76,EUR,1.56,ACTIVE,2024-05-08,1403.48
09f7793b-8726-412f-b678-5d46a7c356e7,TERM,144,Empresa,2327,3828,07,0445899236,139530.81,EUR,1.06,ACTIVE,2023-09-11,5982.0
2ab4af1f-b71e-4b2b-9e13-263d38de4c2d,MORTGAGE,144,Empresa,5597,6320,21,6138141105,75437.81,EUR,2.21,INACTIVE,2024-11-16,7159.34
f84d0629-7afc-4747-ba37-98ff8d2e87c9,SAVINGS,145,Individual,4148,1315,19,1692556527,145099.38,EUR,0.86,INACTIVE,2025-01-20,1273.09
a21c75b5-8bf9-4280-97e2-e6cfe521d8b7,SAVINGS,146,Individual,2730,4164,66,2928530338,39465.73,EUR,0.92,ACTIVE,2023-08-12,2824.62
91ddf069-74a4-4a5b-8186-d871cf9d3f2d,CHECKING,147,Individual,6807,0584,36,9417662187,101348.35,EUR,0.02,INACTIVE,2025-01-29,7277.75
c96f9c84-c605-4b22-ad70-c5b2a3c1982a,CHECKING,147,Individual,3496,7277,81,2977441065,54817.44,EUR,0.04,ACTIVE,2023-12-09,3538.96
20934d97-d8ab-40e1-a150-87e57dc75257,SAVINGS,148,Individual,7508,9228,92,2626374242,105078.59,EUR,0.21,ACTIVE,2024-12-02,6970.28
7b59d3a6-f59e-40f3-8784-ba4991049f43,CHECKING,149,Individual,3180,9849,76,8727346613,53395.94,EUR,0.09,INACTIVE,2025-04-30,7937.86
c671ddf4-3f9b-4797-a3ee-7247459cab73,SAVINGS,150,Individual,5152,3841,21,3502393901,1226.78,EUR,1.11,INACTIVE,2024-07-05,2667.45
b278fc8a-2ce9-45be-8aa5-e6b7027741c9,CHECKING,151,Empresa,1696,4547,43,6203598723,44111.0,EUR,0.02,INACTIVE,2020-11-26,5199.39
6523b0e4-1767-4514-b4b2-dbc52c5a739e,CHECKING,152,Individual,5915,9803,46,0546485833,67700.67,EUR,0.01,INACTIVE,2025-01-03,4523.83
0ac48a1c-8020-449b-9e95-4d6a54e82b8c,SAVINGS,152,Individual,8308,6873,37,7682998850,142792.97,EUR,1.02,INACTIVE,2025-04-22,7967.37
3f8ab2c3-c13e-4a02-b3f3-e178dd5e664f,CHECKING,153,Individual,3238,6366,62,7647875067,106340.8,EUR,0.1,INACTIVE,2023-03-05,6250.77
f7efa20f-7daa-4c2c-b5b2-4b72affab2c1,CHECKING,154,Individual,0711,0002,15,4409927097,75551.01,EUR,0.08,ACTIVE,2022-04-16,3024.84
1da48874-8b25-48f0-a68c-de4fd941be95,SAVINGS,154,Individual,7052,0440,10,7809455919,148812.63,EUR,0.39,INACTIVE,2023-03-28,6122.24
4494c4c7-4679-4fd3-9b42-cde3df52aa28,CHECKING,155,Individual,5780,3695,21,5635571031,128695.31,EUR,0.03,ACTIVE,2023-02-15,5085.35
a44db469-b584-4d6d-b223-d970224ea30c,SAVINGS,155,Individual,9557,3947,54,3723095163,83017.24,EUR,1.01,INACTIVE,2024-07-30,4805.52
ea10699a-c6ac-48d6-92b4-ff77470f6ee3,CHECKING,156,Individual,9882,6858,88,7891644225,38128.86,EUR,0.02,ACTIVE,2024-08-27,3858.84
61741e11-5294-477f-89f5-525e90495fa7,MORTGAGE,157,Individual,3374,9882,00,1536457223,70761.42,EUR,3.41,ACTIVE,2024-12-29,4054.41
d3e8a811-3394-47a4-895e-847f0ebef1fa,SAVINGS,158,Individual,1150,6203,94,7449769707,46735.54,EUR,0.3,INACTIVE,2022-08-16,5278.13
a4135286-abb1-498c-86e7-91aa54936114,CHECKING,159,Individual,0146,1569,13,8712198096,42997.19,EUR,0.02,INACTIVE,2025-05-08,2991.6
3e2beb5a-6171-4717-a2b8-22ed6f286dad,SAVINGS,160,Individual,5228,5408,81,4907854696,42607.44,EUR,1.27,INACTIVE,2025-01-07,3727.2
a2946ee8-c90e-4fc0-860c-491b97a406b7,SAVINGS,160,Individual,6579,2557,19,2803365506,40563.56,EUR,0.9,INACTIVE,2024-02-07,6882.62
6f41eb1e-3e09-425a-a328-4d74562a051d,SAVINGS,161,Individual,3140,5306,48,2494407626,67119.86,EUR,0.24,ACTIVE,2023-03-12,7355.97
23810170-00c7-4274-bd07-acbe7549b890,CHECKING,162,Individual,3848,7814,67,5133123968,134982.37,EUR,0.07,ACTIVE,2025-03-02,4701.71
ef3581eb-2447-40d0-82c4-33a778c70ada,CHECKING,163,Individual,5485,5567,11,5079842510,73307.21,EUR,0.02,INACTIVE,2022-06-02,1123.03
653cf184-17e3-464a-aa90-a96e8722f2f6,CHECKING,163,Individual,1681,1944,37,5623117269,143079.86,EUR,0.05,ACTIVE,2020-11-18,6238.74
c62bc061-7bff-43bf-91fb-0670157c6ee7,SAVINGS,164,Individual,0925,1608,02,5043964431,27770.77,EUR,0.77,ACTIVE,2023-06-07,3612.23
58361a6e-88fc-4b1d-b8be-83f869e8f7a9,CHECKING,165,Individual,6596,8583,36,1813607315,37231.43,EUR,0.0,INACTIVE,2025-03-24,3848.61
477c6f6c-ea4e-4ec1-872d-ca3426fd4840,SAVINGS,166,Individual,0874,4882,19,1717783958,69396.0,EUR,1.44,ACTIVE,2024-02-27,5769.8
061b718e-a3a5-4f48-910f-e357b6c806e1,CHECKING,167,Individual,2241,6457,85,4242423858,115132.23,EUR,0.04,ACTIVE,2023-05-03,2785.68
8be67f63-7839-4073-b441-8c1d436f5eda,CHECKING,167,Individual,3854,8153,36,1003888968,41161.3,EUR,0.05,ACTIVE,2024-03-14,4030.8
e2bdaf01-8192-42ef-900e-6f55a8c1f4d5,CHECKING,168,Individual,2082,1110,69,5942161067,58114.12,EUR,0.02,INACTIVE,2023-10-11,5701.83
51de2888-926c-4c2c-a99e-1a1c325b733f,CHECKING,169,Individual,7991,6634,09,4431487295,107680.88,EUR,0.07,ACTIVE,2022-12-28,2482.18
f1f8a235-5ffb-4186-b480-d255b9944332,SAVINGS,169,Individual,0959,1829,86,1052056928,139456.6,EUR,0.45,INACTIVE,2025-05-06,2614.46
d1515655-4551-482c-8fb5-bb45d78b90af,SAVINGS,170,Individual,7949,8521,21,3021324980,149965.7,EUR,0.45,ACTIVE,2024-09-12,3828.2
03a2ec73-d367-4574-bb6f-62804a5d2902,CHECKING,171,Individual,5337,8423,13,2046021283,20301.65,EUR,0.03,ACTIVE,2024-02-11,6517.77
8ecfeff3-6a28-44e7-b9c2-2d8799d0e372,MORTGAGE,172,Individual,6338,9416,13,6824777309,51557.96,EUR,2.47,INACTIVE,2025-01-09,5263.15
c02606f7-7739-46f2-8ead-64eebec54974,CHECKING,173,Individual,1539,3421,54,8584541656,99199.54,EUR,0.08,INACTIVE,2023-12-15,1219.77
2cbf2382-b425-476c-ace9-8e07c0d3406e,SAVINGS,173,Individual,6982,5412,10,4019858490,124794.31,EUR,1.02,ACTIVE,2024-03-09,5221.29
99b6c4c9-c741-495b-a377-f85f37aa0166,TERM,174,Individual,0998,5202,41,5758814110,86863.44,EUR,2.06,INACTIVE,2025-05-01,6625.46
0b370e7a-3f2e-4a42-90bf-fe2d6e70ca71,SAVINGS,174,Individual,2838,2667,16,1211142515,56958.61,EUR,1.21,ACTIVE,2025-05-04,7346.24
c494ae7c-5f95-4d29-b12d-9cb5e0596bc3,CHECKING,174,Individual,8454,2074,94,8042992211,14687.04,EUR,0.09,ACTIVE,2025-04-30,4855.93
da9718b5-3d29-4184-96dd-1bf8255106f6,MORTGAGE,175,Individual,7515,9581,75,1274731412,18847.64,EUR,2.86,ACTIVE,2023-12-12,1631.07
5d03be17-90c3-4116-aba3-725e80c7c177,TERM,176,Individual,7193,2150,99,5698359502,57047.81,EUR,1.04,INACTIVE,2022-07-08,4304.67
72961ae0-e71e-4d18-bedc-a14fa4e8efd2,CHECKING,177,Empresa,9245,5450,67,8092095172,89910.84,EUR,0.02,ACTIVE,2023-12-16,6175.91
824ba2ca-be7d-40f6-9934-fb079d9aba56,SAVINGS,178,Individual,0979,8263,71,8264452693,42564.93,EUR,0.38,INACTIVE,2025-03-13,1261.83
13c4e96d-32d9-4f26-9abb-e8eebcaa3297,MORTGAGE,179,Empresa,3741,6383,87,5794260891,21690.37,EUR,2.48,ACTIVE,2025-05-13,3807.15
c24601b6-6fba-4921-b145-813d242dfa75,TERM,180,Individual,4419,1077,11,8652972535,11055.92,EUR,1.9,ACTIVE,2025-05-02,5068.62
3a33fcaa-a882-41a6-9600-f839a94493ab,SAVINGS,181,Empresa,8648,7228,05,2211125147,88686.66,EUR,0.77,INACTIVE,2023-04-25,3336.81
87f0c2da-17bf-479f-b388-9aef4b59b076,SAVINGS,181,Empresa,0721,3231,71,4224369561,94942.26,EUR,0.9,ACTIVE,2024-05-21,6891.87
c9be38cb-e007-4780-8a3e-fd15bf787e17,SAVINGS,182,Individual,5738,5656,47,4278477844,13935.72,EUR,1.19,INACTIVE,2024-04-22,3623.14
291462c5-5777-4f0c-9365-355ed796a0bf,CHECKING,183,Individual,6803,3738,62,5961399976,86666.18,EUR,0.03,INACTIVE,2025-05-10,5121.9
e2d563c3-30ff-494e-9845-ed2847c9fd08,CHECKING,183,Individual,8870,5160,22,5090779762,73096.8,EUR,0.05,INACTIVE,2025-05-09,2167.16
9a12991d-f83a-4019-85a5-b0e2c704d4d8,CHECKING,184,Individual,4010,6895,91,7725549352,88010.04,EUR,0.02,INACTIVE,2024-03-08,6920.44
b6827b4c-135c-42e8-97cf-94edba51c1b4,SAVINGS,185,Individual,9250,0697,25,6060673988,83853.9,EUR,1.11,ACTIVE,2023-06-28,4498.93
db2a3b58-0d1e-42ec-bb41-865e42dae2d6,SAVINGS,186,Individual,5651,2678,72,9430804268,142203.14,EUR,0.35,ACTIVE,2025-01-27,3106.87
3a52a5ee-dca5-40dd-afdd-ef1744ad74ae,MORTGAGE,187,Individual,1860,1272,71,4662791265,11758.99,EUR,2.27,ACTIVE,2025-01-14,3487.09
9af97f78-203d-4147-b7c8-d93b81003ee7,MORTGAGE,188,Individual,4034,9943,48,2694635308,46747.07,EUR,3.07,ACTIVE,2023-12-23,2127.34
6bcef151-b690-4d3a-9ca0-b201927fc3a7,TERM,188,Individual,0315,7957,43,1572698272,22931.96,EUR,1.87,ACTIVE,2023-03-17,6091.27
fc847e73-6d5a-48e5-884b-c0788bb3c304,SAVINGS,189,Individual,4060,3283,25,2344724378,147594.42,EUR,0.66,INACTIVE,2025-05-09,4811.35
2871a456-9ece-44a2-ac6b-33fb7ad943a4,CHECKING,190,Individual,6384,2585,34,9557455736,149206.76,EUR,0.03,INACTIVE,2023-07-24,2675.63
f930acbc-4d5a-464e-89f2-5218c094ac64,CHECKING,191,Individual,7930,7037,55,9639029560,50686.58,EUR,0.02,ACTIVE,2022-05-26,3566.7
77a1096f-1494-40bc-981e-3891d7c314d2,TERM,192,Individual,5391,3545,14,9715348598,94752.41,EUR,1.83,ACTIVE,2025-04-17,7052.76
27288cb7-1bd4-4355-8a1a-c1ba0a3563f2,TERM,193,Empresa,8913,9579,62,9933094571,70623.94,EUR,1.84,ACTIVE,2022-03-02,1204.04
1161ec9c-8cf4-4294-9583-397271685683,CHECKING,194,Individual,6580,5486,12,4032059429,139145.52,EUR,0.08,ACTIVE,2021-04-20,5230.43
9e7b84c2-374e-4861-8f4d-17e7aa0a3a39,SAVINGS,194,Individual,0274,3538,32,6786175881,142938.34,EUR,0.99,ACTIVE,2020-12-09,5071.8
eec0a30d-770f-45a7-ae7b-bdac7081ef80,TERM,194,Individual,2410,4943,08,5325581681,127317.45,EUR,0.99,INACTIVE,2021-02-27,1101.26
e11bf746-a108-46d8-895e-64f88425aa80,CHECKING,195,Individual,4572,3604,59,7735316542,36232.43,EUR,0.04,ACTIVE,2024-12-14,3828.53
c6575bf8-12c6-4228-a898-e45cdb1424ea,CHECKING,195,Individual,9400,6764,52,6048911247,84262.73,EUR,0.05,INACTIVE,2023-05-20,2029.34
002e34f4-28cf-40fa-ab2e-456368c5864d,CHECKING,196,Individual,5382,9335,44,9997422584,60358.17,EUR,0.05,INACTIVE,2025-01-20,7662.5
7c708a02-ebf0-4cc0-815d-5f74a98786a6,CHECKING,197,Empresa,8688,6724,35,1568296696,48619.51,EUR,0.06,ACTIVE,2025-03-13,5712.99
a7a891c8-5f3b-45fb-903c-72c3a9419d33,CHECKING,198,Individual,6813,3176,71,0746889983,102326.19,EUR,0.03,INACTIVE,2025-04-11,3778.31
30ef227d-14df-4e7d-8b16-adbdb545a38a,CHECKING,199,Individual,7788,3429,21,9986127994,117058.55,EUR,0.02,INACTIVE,2025-02-20,7685.91
5ceb226c-e688-431b-82ba-4500ec34efcb,CHECKING,200,Individual,2612,7001,83,8615703458,99195.95,EUR,0.07,ACTIVE,2024-01-09,2745.68
32df19d6-bbea-4648-b144-fa5622b9eba0,SAVINGS,201,Individual,3640,9429,41,3588887721,31669.92,EUR,1.2,INACTIVE,2024-02-27,6888.08
6ffb1795-b077-48c9-a765-d7c8b9a07e96,SAVINGS,202,Individual,4654,9618,04,8556097938,27726.94,EUR,0.67,INACTIVE,2024-11-30,1380.97
76788cd1-b600-4787-be33-3f8624b74a6d,CHECKING,203,Individual,4212,7891,86,3745682758,146027.96,EUR,0.06,INACTIVE,2025-04-21,1315.81
bf6dbbc5-2a62-4868-a256-94d088eaec6e,CHECKING,204,Individual,6337,9183,29,8752339316,59585.33,EUR,0.03,INACTIVE,2024-06-03,1937.9
0548640e-370f-415d-9e4e-7c2816fa59c0,CHECKING,205,Individual,0129,2610,41,7505538568,94187.6,EUR,0.06,ACTIVE,2025-02-16,2250.74
908edb58-77df-49e8-8b6a-d2313499f8ea,CHECKING,205,Individual,5587,7275,00,4290404923,81611.38,EUR,0.03,ACTIVE,2024-12-01,3917.78
49219a8f-a572-443b-85c7-4fba0bd05d05,CHECKING,206,Individual,3804,5348,23,5149022586,11024.24,EUR,0.06,INACTIVE,2025-03-11,1192.97
030ed97a-9d7c-41be-817d-6fd1c5f220ff,CHECKING,207,Individual,7708,8403,10,0731576221,118085.7,EUR,0.03,INACTIVE,2023-12-02,981.05
4faaac16-1f07-4d5a-8323-1a006354f37a,CHECKING,207,Individual,6382,7970,78,9057307033,28019.59,EUR,0.0,INACTIVE,2024-05-05,4489.14
27025740-79b2-498f-847e-2d870c9b00a1,CHECKING,208,Individual,7797,6219,39,6265200848,148629.91,EUR,0.09,ACTIVE,2024-09-07,2846.98
ba3ab08c-8d6d-4f2b-ba83-710328d95f11,SAVINGS,208,Individual,9422,3179,39,1818709729,20293.49,EUR,1.25,ACTIVE,2025-04-29,839.6
3c96fcaf-89cb-4d8b-acab-ff21b73c7ec4,MORTGAGE,209,Individual,6558,2866,58,4194928722,55929.42,EUR,2.03,ACTIVE,2024-02-06,4245.89
0363308e-f476-42e9-8159-a8d7701f6d5b,TERM,210,Individual,6435,4297,77,8492163142,53175.27,EUR,0.87,ACTIVE,2024-12-06,1370.69
c77d3c6a-477c-4d5e-b731-5551499ac9df,SAVINGS,211,Individual,6010,7588,86,1844363861,68013.85,EUR,1.18,INACTIVE,2022-06-08,4672.63
0e6d53e3-0b28-4700-b758-95cf9db0737b,SAVINGS,212,Individual,8503,8359,19,9169625366,86936.85,EUR,1.08,INACTIVE,2025-02-05,5396.22
9487372f-d693-4ea0-a1dd-a0809b9c6c56,CHECKING,212,Individual,5756,5902,70,7900638096,119367.66,EUR,0.0,ACTIVE,2025-04-28,5072.58
087ea062-aef6-4301-bcb1-4f3d720dfc21,SAVINGS,213,Individual,2118,1705,10,5753663153,36344.25,EUR,0.63,INACTIVE,2024-06-11,5848.87
61bbabd0-532b-48bd-a884-b426603671f1,CHECKING,214,Individual,0264,5330,65,9521439850,20516.45,EUR,0.02,INACTIVE,2023-11-16,1015.48
ba97bc88-eec0-400f-b898-23514d80689e,SAVINGS,215,Individual,9924,7235,35,1629530872,86873.89,EUR,1.21,ACTIVE,2024-06-07,1248.51
93a97df9-bbb2-4b40-ad5b-a3d2193af374,SAVINGS,216,Individual,2250,7393,28,1802015648,74941.9,EUR,1.13,ACTIVE,2021-12-26,3463.4
fd01d52f-b499-445b-b3cc-ce67b9761569,SAVINGS,216,Individual,9937,5942,34,5773741907,1761.57,EUR,0.44,ACTIVE,2025-04-17,2349.93
25ae19ed-341c-4a6b-b58f-2f2cca6ae8b2,CHECKING,216,Individual,9841,7095,81,7554764102,7689.02,EUR,0.06,INACTIVE,2023-02-14,5581.02
565a1fff-85e2-43e5-8a63-d3cbbd00540a,CHECKING,217,Individual,3562,5273,50,4017143947,1396.68,EUR,0.09,INACTIVE,2024-07-14,7250.66
387cc5f4-a3da-4717-8f0c-1243813349ec,CHECKING,217,Individual,0938,8874,61,2323783151,109566.49,EUR,0.01,INACTIVE,2024-08-05,5713.84
ada91e22-6b09-4db3-a6c3-c6a6364ac5b5,CHECKING,218,Individual,9940,5565,13,3820361299,64972.82,EUR,0.07,ACTIVE,2024-11-27,3413.59
9b9946ce-a207-4a09-9ce7-391a10e68fd3,CHECKING,218,Individual,3554,9027,37,9091428352,47197.46,EUR,0.09,ACTIVE,2025-01-23,4052.44
716e2310-261f-4690-b48b-da173d87bf96,CHECKING,218,Individual,2382,7227,16,2756494599,80299.35,EUR,0.06,ACTIVE,2025-05-04,7228.38
e5cb82d6-e906-4cf0-a3ee-2a3e358c2b2b,CHECKING,219,Individual,2053,0880,16,6019966318,73485.97,EUR,0.08,ACTIVE,2024-08-23,3007.86
6f50a0f8-51f5-4448-96ba-49782e689949,CHECKING,219,Individual,6555,3463,47,0043693654,78961.98,EUR,0.03,ACTIVE,2023-11-01,2358.35
fda0ad3f-fc53-406b-9193-4d6cc355388d,MORTGAGE,220,Individual,4095,5587,11,4876125296,13376.53,EUR,2.93,ACTIVE,2022-12-02,5162.03
c0ca6cc3-7c59-4cbb-989e-097c3ede7d19,CHECKING,220,Individual,1155,6223,24,2008133471,36402.01,EUR,0.03,ACTIVE,2020-03-27,991.71
1fb89712-8073-4f81-85ff-d25075a1847e,CHECKING,221,Individual,4435,5828,90,6572548872,129921.68,EUR,0.05,ACTIVE,2023-06-04,2772.29
1b2b499f-1990-4b59-b4e8-7b554f84d1c0,CHECKING,222,Individual,4590,2107,36,4619400253,119654.99,EUR,0.08,ACTIVE,2022-04-13,5341.62
fa07f9ad-f02a-4233-a7c1-5c006fc4e118,CHECKING,222,Individual,3061,3518,16,9468426918,122461.45,EUR,0.01,INACTIVE,2024-08-23,2726.24
01a0ca36-dd00-40f1-a007-a6e57731f951,CHECKING,223,Empresa,6397,6615,44,7094918137,39659.64,EUR,0.09,INACTIVE,2025-01-30,3225.4
57d190d8-d315-42fe-be96-8635a9924730,SAVINGS,224,Individual,5111,6289,07,3051578008,68347.05,EUR,0.34,ACTIVE,2021-05-10,2830.89
9c185392-6275-4c63-8297-d8251fc6b55d,CHECKING,225,Individual,4661,1576,17,5089889382,103118.42,EUR,0.1,INACTIVE,2025-02-04,1536.97
6aa518a5-7de1-441a-aac3-9871d67d8d26,CHECKING,226,Individual,4913,6626,29,6310768453,114813.68,EUR,0.04,ACTIVE,2024-12-20,1446.23
c66b05de-9349-49f0-9c3a-fcb7c8632b90,SAVINGS,227,Individual,7513,6120,42,6623511857,140112.6,EUR,1.25,INACTIVE,2025-03-12,4266.25
f82817f1-23f1-4941-8ff2-3b4796a4b08c,CHECKING,228,Individual,4194,7122,56,8088390014,81636.84,EUR,0.0,INACTIVE,2025-05-05,4752.59
e6d52245-3419-415f-ae5c-af1902957141,CHECKING,229,Individual,1322,4059,88,1842527963,84725.31,EUR,0.07,ACTIVE,2024-11-27,1251.78
2abfba0f-4b1a-4008-9b56-584396bbf360,CHECKING,230,Individual,0367,9739,83,3721603755,76289.39,EUR,0.04,INACTIVE,2021-09-08,2450.63
0b702e07-acbf-49c0-a733-1571f9426b64,CHECKING,231,Individual,3023,9226,31,3214976877,58688.94,EUR,0.0,INACTIVE,2024-10-21,4421.93
afb93938-b963-43ed-b77b-909d08ba057a,TERM,232,Individual,6812,2256,86,7402967483,93106.9,EUR,1.3,ACTIVE,2025-02-10,2147.03
ea1580e8-7cb4-40d2-b0da-2a7ef51fa79c,CHECKING,232,Individual,4020,0661,22,5394559447,71315.83,EUR,0.06,ACTIVE,2024-08-15,3265.08
05a48faf-a846-4195-8f97-140263772ce6,SAVINGS,233,Empresa,1377,0343,91,7511370666,108744.84,EUR,0.69,ACTIVE,2023-05-26,4336.39
528ff22c-4fff-400c-8d56-28304d3f38ea,CHECKING,234,Individual,1275,6706,64,0246313271,133852.22,EUR,0.04,INACTIVE,2025-01-05,7700.31
eb0aa96a-b12e-45a4-880b-c5c567c4bdb8,CHECKING,235,Empresa,0765,5740,56,0049904207,121312.8,EUR,0.02,INACTIVE,2024-12-11,3569.37
e6b22193-9d8c-4fd4-a085-d1b1361bc478,SAVINGS,235,Empresa,7555,7984,78,0701486291,137815.01,EUR,0.46,INACTIVE,2025-01-31,5532.58
db3e3f28-c575-4f96-b213-8acdbe2c0749,CHECKING,236,Individual,9259,0983,29,9912927686,88260.91,EUR,0.09,ACTIVE,2024-10-02,5521.31
e26a712b-6665-4aee-8e2b-ce529f5faab7,TERM,237,Individual,5375,7336,91,2688534607,125688.32,EUR,1.15,INACTIVE,2023-07-14,3647.37
decb9701-f0a1-46b2-b39e-f32ed7117515,CHECKING,238,Empresa,0995,6820,21,4186810972,149211.16,EUR,0.02,INACTIVE,2021-06-12,3599.27
692e7163-2a84-433e-b02a-fb2cdd3e1d40,TERM,238,Empresa,2708,9317,34,6593567726,114306.5,EUR,1.47,INACTIVE,2021-06-17,5367.93
ea903f94-7671-4f5a-9b79-edb8ad9b37ae,SAVINGS,239,Individual,8426,3452,05,4173155057,1763.88,EUR,0.82,ACTIVE,2025-04-11,1865.37
6f46e5e6-8910-41e3-8647-b58dba09f7d1,CHECKING,240,Individual,7905,2104,81,0150461858,45415.54,EUR,0.08,INACTIVE,2025-01-28,2471.56
08911025-aae0-48ea-a816-eb2bf20346ab,SAVINGS,241,Individual,9433,3239,66,9382549924,131124.06,EUR,0.81,INACTIVE,2021-02-04,4199.27
d97e7434-be5a-4d8e-b9ad-e3747b3b5e77,CHECKING,242,Individual,8984,4931,19,1582436139,79262.71,EUR,0.02,ACTIVE,2022-01-11,1021.47
e8f65af4-f160-4bba-85ae-f0d6d15c62b1,CHECKING,242,Individual,2534,5894,91,2869942437,101842.7,EUR,0.1,ACTIVE,2025-01-03,4787.0
645e0ecb-c2c1-4946-aacd-602e4f9a9404,CHECKING,243,Individual,1803,7059,52,2774230327,14729.59,EUR,0.02,ACTIVE,2023-12-24,1020.81
1c1f6802-7f3b-474c-8cfe-07c322bda46a,CHECKING,244,Individual,8655,6779,18,1904276014,79210.84,EUR,0.1,INACTIVE,2023-05-25,4612.78
b408b930-5cd8-425b-b5e9-bd998f725b49,MORTGAGE,245,Individual,0876,5689,85,5480764512,126810.75,EUR,1.99,INACTIVE,2025-04-02,2487.83
fe2bc5fe-01e4-4c8c-a6cb-07d6cd4b97b0,MORTGAGE,246,Individual,9825,6429,14,8929798722,54164.71,EUR,2.52,ACTIVE,2021-04-16,2964.21
206dbd66-04a1-47df-b648-7b7826472f33,CHECKING,246,Individual,7545,9666,51,5817293802,68400.0,EUR,0.04,INACTIVE,2022-03-31,1201.08
81c30096-c188-4ae6-aae1-0a45d388203b,TERM,246,Individual,1244,8519,59,9639192960,33659.24,EUR,2.09,ACTIVE,2023-09-16,6275.09
