Client_ID,Type_Client,Name,Surname,Date_Birth,Gender,Address,City,Province,Country,Phone,Email,Registration_Date,Customer_Segment,Customer_Lifetime_Value,Status
122,Individual,Matilde,Pons Arce,1936-07-09,Hombre,"Rambla de Pacífica Barragán 247, Córdoba",Córdoba,Córdoba,España,+34942 63 38 09,matilde.pons@welfordbank.es,2021-04-18,Plata,10808.34,Activo
123,Individual,Leonel,Gutierrez Vara,1955-03-15,Hombre,"Glorieta Telmo Alegre 109, Arona",Arona,Santa Cruz de Tenerife,España,+34883 854 340,leonel.gutierrez@outlook.com,2025-02-28,Oro,9763.92,Activo
124,Individual,Maximiano,Parra Cornejo,1934-07-16,Mujer,"Callejón de Ainoa Milla 151, Illescas",Illescas,Toledo,España,+34900 05 40 27,maximiano.parra@hotmail.com,2022-03-17,Bronce,5858.28,Activo
125,Individual,Tere,Izquierdo Portillo,1999-08-18,Mujer,"Calle Benjamín Torre 94, Vigo",Vigo,Pontevedra,España,+34 820 669 103,tere.izquierdo@hotmail.com,2022-08-11,Plata,26566.62,Activo
126,Individual,Maite,Ocaña Chacón,1997-07-30,Mujer,"Rambla de Matías Rubio 298, Arona",Arona,Santa Cruz de Tenerife,España,+34974 52 28 66,maite.ocana@gmail.com,2020-08-21,Bronce,25499.04,Activo
127,Individual,Ainoa,Nuñez Tolosa,1952-05-06,Mujer,"Glorieta de José Ángel Pedrero 210, Tarancón",Tarancón,Cuenca,España,+34 976 28 39 37,ainoa.nunez@hotmail.com,2022-03-10,Plata,13456.1,Activo
128,Individual,Cristian,Martín Arranz,1986-02-07,Mujer,"Cañada de Reyes Losa 278, Jaén",Jaén,Jaén,España,+34 826755357,cristian.martin@outlook.com,2023-01-03,Bronce,7551.0,Activo
129,Individual,León,Domingo Rodríguez,1960-07-15,Hombre,"Acceso de Cloe Criado 19, Mérida",Mérida,Badajoz,España,+34987 36 08 30,leon.domingo@hotmail.com,2024-11-04,Bronce,25251.3,Activo
130,Individual,Javier,Tena Castell,1970-12-16,Mujer,"Camino Yolanda Borrego 64, Móstoles",Móstoles,Madrid,España,+34852852713,javier.tena@hotmail.com,2023-07-11,Bronce,19395.61,Activo
131,Individual,Dani,Iglesias Galan,1999-12-24,Hombre,"Camino Modesto Vega 19, Cuenca",Cuenca,Cuenca,España,+34848334120,dani.iglesias@welfordbank.es,2022-12-14,Bronce,31598.05,Activo
132,Individual,Lilia,Bonilla Borrego,1971-12-28,Hombre,"Alameda de Feliciano Valbuena 239, Manacor",Manacor,Illes Balears,España,+34 882 549 066,lilia.bonilla@welfordbank.es,2023-03-07,Oro,2941.81,Activo
133,Individual,África,Hervás Báez,1995-09-15,Mujer,"Plaza Jordán Baena 177, Tarancón",Tarancón,Cuenca,España,+34 823 263 532,africa.hervas@gmail.com,2022-09-21,Plata,29020.69,Inactivo
134,Individual,Fidela,Valbuena Miró,1960-07-10,Mujer,"Cañada de Ismael Gárate 289, Villarreal",Villarreal,Castellón,España,+34844 031 499,fidela.valbuena@outlook.com,2021-10-31,Plata,33602.31,Activo
135,Empresa,Instalaciones Llorente y asociados S.L.N.E,,1969-01-18,,"Glorieta de Luciana Riera 173, Hellín",Hellín,Albacete,España,+34947361672,instalacio.empresa@gmail.com,2024-03-01,Bronce,18214.44,Inactivo
136,Individual,Rita,Roura Abella,1940-01-31,Hombre,"Cañada Ruben Pou 44, Elche",Elche,Alicante,España,+34984568970,rita.roura@welfordbank.es,2020-07-02,Bronce,25254.35,Activo
137,Individual,Evita,Coll Pinilla,1960-08-24,Mujer,"Ronda de Loreto Ribes 289, Monforte de Lemos",Monforte de Lemos,Lugo,España,+34843 32 12 04,evita.coll@gmail.com,2024-09-28,Plata,19533.82,Activo
138,Individual,Pelayo,Huguet Comas,1987-04-19,Hombre,"Rambla de Saturnina Rodríguez 77, Arévalo",Arévalo,Ávila,España,+34888 203 970,pelayo.huguet@welfordbank.es,2022-10-20,Platino,26269.96,Activo
139,Individual,Ágata,Rosell Portillo,1962-12-14,Hombre,"Plaza de Atilio Coloma 208, Almería",Almería,Almería,España,+34981122657,agata.rosell@welfordbank.es,2022-02-22,Plata,44505.85,Activo
140,Empresa,Manzano y Castejón S.A.,,1955-07-23,,"Avenida Ema Morera 257, Ponferrada",Ponferrada,León,España,+34 881552354,manzanoyca.empresa@outlook.com,2021-12-22,Plata,26182.53,Activo
141,Individual,Reyes,Enríquez Seco,1991-07-29,Mujer,"C. de Noelia Ojeda 233, Almería",Almería,Almería,España,+34928 682 460,reyes.enriquez@hotmail.com,2021-02-09,Plata,12414.77,Activo
142,Individual,Ignacio,Aparicio Prado,1986-10-13,Hombre,"Acceso de Graciano Roldan 160, Llodio",Llodio,Álava,España,+34 872289026,ignacio.aparicio@outlook.com,2025-02-14,Bronce,14910.32,Activo
143,Individual,Ágata,Gomez Fabregat,1945-09-21,Hombre,"Vial de María Carmen Cuervo 177, Gijón",Gijón,Asturias,España,+34 986 37 50 19,agata.gomez@gmail.com,2024-02-12,Oro,16206.86,Activo
144,Empresa,Promociones Integrales S.L.N.E,,1991-09-14,,"Plaza de Carmelo Huerta 152, Málaga",Málaga,Málaga,España,+34 882194053,promocione.empresa@hotmail.com,2022-05-21,Bronce,22678.44,Inactivo
145,Individual,Chita,Pi Villena,2000-03-15,Hombre,"Calle Amaya Chico 36, Logroño",Logroño,La Rioja,España,+34982 378 673,chita.pi@hotmail.com,2024-02-07,Bronce,18937.82,Activo
146,Individual,Ariel,Galván Ponce,1995-01-06,Hombre,"Via de Primitiva Almansa 148, Medina del Campo",Medina del Campo,Valladolid,España,+34 920007067,ariel.galvan@outlook.com,2022-12-13,Bronce,31012.5,Activo
147,Individual,Macarena,Gisbert Torrijos,1971-12-25,Hombre,"Acceso de René Plana 180, Lleida",Lleida,Lleida,España,+34 924 182 342,macarena.gisbert@hotmail.com,2023-01-20,Plata,20396.93,Inactivo
148,Individual,Natalia,Borrell Camps,1936-09-18,Hombre,"Cuesta Renata Canals 295, Almería",Almería,Almería,España,+34884 335 342,natalia.borrell@hotmail.com,2024-09-26,Plata,19542.24,Activo
149,Individual,Ricardo,Grande Pou,1985-09-07,Mujer,"C. Lola Jurado 145, Segovia",Segovia,Segovia,España,+34824 83 22 43,ricardo.grande@welfordbank.es,2025-02-09,Plata,29241.78,Activo
150,Individual,Evelia,Piñol Pineda,1950-12-31,Hombre,"Pasaje Tania Sierra 253, Guardo",Guardo,Palencia,España,+34949 47 38 41,evelia.pinol@welfordbank.es,2021-02-20,Plata,26889.23,Activo
151,Empresa,Alimentación Acevedo S.L.,,1960-02-21,,"Acceso Araceli Alcántara 144, Barbastro",Barbastro,Huesca,España,+34 902136490,alimentaci.empresa@welfordbank.es,2020-09-30,Bronce,41449.89,Activo
152,Individual,Hilario,Peláez Cueto,1994-08-31,Mujer,"Cuesta Ainoa Quiroga 181, San Cristóbal de La Laguna",San Cristóbal de La Laguna,Santa Cruz de Tenerife,España,+34 973 973 166,hilario.pelaez@gmail.com,2021-12-05,Plata,5646.7,Activo
153,Individual,Plinio,Sedano Llanos,1982-06-20,Hombre,"Avenida Albino Batlle 119, Vilalba",Vilalba,Lugo,España,+34977656913,plinio.sedano@hotmail.com,2021-04-10,Bronce,13078.6,Activo
154,Individual,Lupe,Prada Quero,1991-05-04,Hombre,"Calle Rubén Montes 97, Santander",Santander,Cantabria,España,+34978539312,lupe.prada@outlook.com,2020-09-23,Plata,26545.35,Inactivo
155,Individual,Jacinto,Cordero Ruiz,1936-11-27,Mujer,"Camino de Eugenia Rubio 277, Plasencia",Plasencia,Cáceres,España,+34878 90 20 68,jacinto.cordero@welfordbank.es,2022-01-28,Bronce,10820.9,Activo
156,Individual,Jose Luis,Hierro Sierra,1993-02-18,Mujer,"Paseo de Felisa Rosales 91, Arrecife",Arrecife,Las Palmas,España,+34 982 55 69 61,joseluis.hierro@welfordbank.es,2021-04-22,Bronce,22308.62,Activo
157,Individual,Rosario,Arrieta Asensio,1970-05-30,Hombre,"Plaza de Sebastián Mayoral 231, Guardo",Guardo,Palencia,España,+34709 72 06 66,rosario.arrieta@outlook.com,2022-06-07,Plata,12801.26,Inactivo
158,Individual,Lourdes,Carbonell Calderón,1971-07-23,Hombre,"Avenida Ámbar Bellido 117, Irún",Irún,Guipúzcoa,España,+34822 55 34 36,lourdes.carbonell@gmail.com,2022-04-17,Bronce,10332.05,Activo
159,Individual,Ester,Bustos Cañete,1991-06-08,Mujer,"Vial Elisa Quevedo 52, Murcia",Murcia,Murcia,España,+34987 461 820,ester.bustos@outlook.com,2024-09-30,Oro,9892.7,Activo
160,Individual,Inmaculada,Paniagua Tirado,1941-03-08,Mujer,"Calle de Cleto Rubio 62, Guadalajara",Guadalajara,Guadalajara,España,+34706 920 427,inmaculada.paniagua@hotmail.com,2023-12-18,Bronce,28297.43,Activo
161,Individual,Tadeo,Busquets Corral,1966-09-14,Mujer,"C. de Débora Leal 35, Ávila",Ávila,Ávila,España,+34826 557 899,tadeo.busquets@hotmail.com,2021-01-14,Oro,9290.16,Activo
162,Individual,Jordana,Canet Toro,1974-09-25,Mujer,"C. de Vanesa Grau 104, Roquetas de Mar",Roquetas de Mar,Almería,España,+34 875341044,jordana.canet@outlook.com,2025-01-18,Plata,29268.35,Activo
163,Individual,Nieves,Montalbán Escobar,2003-01-02,Hombre,"Via de Olivia Jover 197, Torrent",Torrent,Valencia,España,+34888085573,nieves.montalban@outlook.com,2020-09-19,Plata,21673.0,Activo
164,Individual,Ester,Prieto Casanovas,1934-10-08,Mujer,"Paseo José Ángel Alcolea 251, Melilla",Melilla,Melilla,España,+34 926 27 14 23,ester.prieto@gmail.com,2020-09-17,Plata,31956.61,Inactivo
165,Individual,Manolo,Roldán Gonzalo,1958-03-05,Mujer,"Acceso de Heliodoro Roma 113, Santa Cruz de Tenerife",Santa Cruz de Tenerife,Santa Cruz de Tenerife,España,+34 983 813 630,manolo.roldan@welfordbank.es,2024-11-07,Plata,31187.2,Activo
166,Individual,Rubén,Zorrilla León,1979-01-14,Hombre,"Glorieta de Ángela Carpio 1, Tudela",Tudela,Navarra,España,+34901947671,ruben.zorrilla@outlook.com,2020-04-07,Oro,23144.91,Activo
167,Individual,Hernán,Miralles Hernández,1936-04-29,Mujer,"Ronda Marco Ramis 15, Ferrol",Ferrol,La Coruña,España,+34823 014 594,hernan.miralles@welfordbank.es,2020-12-19,Bronce,2730.03,Activo
168,Individual,Azahara,Pagès Planas,1991-04-12,Mujer,"Avenida Fortunato Espada 288, Salou",Salou,Tarragona,España,+34900 569 285,azahara.pages@gmail.com,2022-10-28,Bronce,26945.7,Inactivo
169,Individual,Santiago,Molina Ayuso,1999-12-14,Hombre,"Alameda Luciano Téllez 144, Fuengirola",Fuengirola,Málaga,España,+34 927 302 016,santiago.molina@welfordbank.es,2022-11-23,Platino,9721.9,Inactivo
170,Individual,Simón,Pascual Peñalver,1959-08-22,Mujer,"Ronda de Fabio Carbonell 235, Móstoles",Móstoles,Madrid,España,+34 886 05 62 78,simon.pascual@outlook.com,2023-02-19,Plata,14927.75,Activo
171,Individual,Modesta,Tomé Cañas,1982-08-17,Hombre,"Cuesta Joaquina Garriga 24, Cáceres",Cáceres,Cáceres,España,+34 821 885 775,modesta.tome@hotmail.com,2021-11-01,Bronce,45531.36,Activo
172,Individual,Aristides,Mendizábal Pinilla,1986-08-02,Mujer,"Cañada Jacinto Planas 278, Jerez de la Frontera",Jerez de la Frontera,Cádiz,España,+34927001595,aristides.mendizabal@outlook.com,2024-06-15,Plata,8344.8,Inactivo
173,Individual,Elodia,Murcia Oller,2001-09-23,Mujer,"Rambla Agustina Flor 195, Jaén",Jaén,Jaén,España,+34 924 04 20 54,elodia.murcia@outlook.com,2021-08-15,Plata,20649.28,Activo
174,Individual,Hortensia,Villalobos Perea,1998-06-25,Mujer,"Via de María Del Carmen Yuste 228, Murcia",Murcia,Murcia,España,+34 901 40 65 23,hortensia.villalobos@gmail.com,2025-04-27,Plata,20305.29,Activo
175,Individual,Gala,Miguel Borja,1983-06-27,Mujer,"Glorieta de Vicente Aramburu 102, Gandía",Gandía,Valencia,España,+34 872961912,gala.miguel@gmail.com,2021-10-23,Bronce,19930.36,Activo
176,Individual,Horacio,Benet Escudero,1987-03-30,Mujer,"Callejón de Emiliana Costa 112, Ávila",Ávila,Ávila,España,+34 873 99 32 70,horacio.benet@welfordbank.es,2022-05-04,Bronce,13684.95,Activo
177,Empresa,Distribuciones Bilbao y asociados S.Com.,,2003-09-29,,"Via Máximo Mateo 271, Tudela",Tudela,Navarra,España,+34949 269 220,distribuci.empresa@welfordbank.es,2021-09-03,Bronce,18093.37,Activo
178,Individual,Inés,Mata Ramis,1958-06-15,Hombre,"Pasaje María Pilar Mate 197, Guardo",Guardo,Palencia,España,+34 877 354 031,ines.mata@hotmail.com,2024-12-23,Plata,35436.66,Activo
179,Empresa,Carnero y Verdugo S.Coop.,,1983-04-02,,"Rambla Isidora Tejedor 79, Arrecife",Arrecife,Las Palmas,España,+34 825 735 457,carneroyve.empresa@welfordbank.es,2025-05-12,Oro,10217.14,Activo
180,Individual,Lupe,Montoya Sierra,1999-06-27,Hombre,"Rambla de Tecla Ferrández 90, Guardo",Guardo,Palencia,España,+34978 41 85 12,lupe.montoya@outlook.com,2025-04-03,Plata,17170.09,Inactivo
181,Empresa,Medina y Goñi S.A.,,2008-07-31,,"Paseo de Teodosio Barberá 107, Soria",Soria,Soria,España,+34 743 91 94 53,medinaygon.empresa@outlook.com,2022-11-27,Platino,17794.96,Activo
182,Individual,Trinidad,Pou Quesada,1944-12-05,Mujer,"Pasaje de Candelario Torrent 164, Guardo",Guardo,Palencia,España,+34881254432,trinidad.pou@gmail.com,2024-01-27,Platino,19881.52,Inactivo
183,Individual,Esmeralda,Rosa Montesinos,2005-11-19,Mujer,"Callejón María Luisa Peñas 228, Pontevedra",Pontevedra,Pontevedra,España,+34 943 04 86 91,esmeralda.rosa@hotmail.com,2025-04-04,Bronce,15933.33,Activo
184,Individual,Aroa,Donaire Arcos,1992-05-12,Mujer,"Paseo Abigaíl Peinado 31, Palencia",Palencia,Palencia,España,+34 880237013,aroa.donaire@hotmail.com,2022-07-04,Plata,27968.44,Activo
185,Individual,Carmelita,Pi Navarro,2006-02-11,Hombre,"Paseo de Celestina Roldan 63, Talavera de la Reina",Talavera de la Reina,Toledo,España,+34826 12 42 38,carmelita.pi@outlook.com,2022-01-03,Bronce,24384.52,Activo
186,Individual,Gracia,Nogueira Antón,1985-07-08,Hombre,"Acceso de Zacarías Vázquez 56, Santander",Santander,Cantabria,España,+34 846 54 62 75,gracia.nogueira@hotmail.com,2024-10-15,Bronce,35666.79,Activo
187,Individual,Paco,Guillén Sáenz,1962-09-25,Hombre,"Acceso Gala Marín 126, Roquetas de Mar",Roquetas de Mar,Almería,España,+34976 476 199,paco.guillen@hotmail.com,2025-01-11,Bronce,19464.11,Activo
188,Individual,Ricardo,Ibañez Cuesta,1969-05-19,Mujer,"Avenida Evita Lloret 133, Roquetas de Mar",Roquetas de Mar,Almería,España,+34944752341,ricardo.ibanez@outlook.com,2021-05-08,Bronce,20382.49,Activo
189,Individual,Cruz,Estévez Río,1995-02-15,Hombre,"Vial Che Ocaña 194, Huesca",Huesca,Huesca,España,+34974 276 631,cruz.estevez@outlook.com,2025-05-06,Bronce,17264.9,Activo
190,Individual,Azahara,Carreño Carpio,1942-08-18,Mujer,"Alameda de Evaristo Rojas 108, Puertollano",Puertollano,Ciudad Real,España,+34 846 805 161,azahara.carreno@welfordbank.es,2023-03-19,Plata,19987.96,Activo
191,Individual,Loida,Ayuso Castañeda,1983-04-22,Mujer,"Via de Baudelio Villa 76, Motril",Motril,Granada,España,+34 884 36 80 48,loida.ayuso@gmail.com,2021-04-07,Oro,16818.53,Activo
192,Individual,Selena,Galan Sosa,2001-05-08,Mujer,"Cuesta de Timoteo Lasa 205, Toledo",Toledo,Toledo,España,+34 740 79 31 61,selena.galan@outlook.com,2021-11-24,Bronce,35253.78,Inactivo
193,Empresa,Hotel Montes S.A.,,1979-01-07,,"Alameda de Dorotea Jordán 11, Burgos",Burgos,Burgos,España,+34921 526 513,hotelmonte.empresa@outlook.com,2021-04-23,Bronce,27787.49,Inactivo
194,Individual,Juan José,Ricart Granados,1935-08-01,Hombre,"Plaza de Chita Pelayo 248, Ceuta",Ceuta,Ceuta,España,+34884646221,juanjose.ricart@welfordbank.es,2020-02-05,Plata,13262.29,Activo
195,Individual,Manola,Colom Gámez,1976-09-28,Mujer,"Rambla de Severino Rodriguez 184, Talavera de la Reina",Talavera de la Reina,Toledo,España,+34910 769 754,manola.colom@gmail.com,2022-10-12,Plata,24227.03,Activo
196,Individual,Estela,Galindo Flor,1997-07-17,Hombre,"Acceso Ruy Sala 62, Algeciras",Algeciras,Cádiz,España,+34920 123 904,estela.galindo@hotmail.com,2024-07-18,Bronce,32927.63,Activo
197,Empresa,Hnos Amigó S.L.N.E,,1981-02-27,,"Ronda de Federico Feliu 250, León",León,León,España,+34872 06 96 74,hnosamigos.empresa@welfordbank.es,2021-03-05,Plata,30708.44,Inactivo
198,Individual,Ariel,Conesa Alegre,1990-11-06,Mujer,"Cañada Erasmo Cruz 88, Gandía",Gandía,Valencia,España,+34941 699 021,ariel.conesa@outlook.com,2023-12-27,Bronce,38552.22,Activo
199,Individual,María José,Campos Lluch,1961-04-06,Mujer,"Glorieta Perlita Cano 225, Lugo",Lugo,Lugo,España,+34888 74 06 05,mariajose.campos@outlook.com,2024-03-22,Platino,13508.58,Activo
200,Individual,Teófilo,Prat Giner,1943-03-02,Mujer,"Urbanización Pedro Goicoechea 172, Girona",Girona,Girona,España,+34880 055 938,teofilo.prat@hotmail.com,2023-03-09,Bronce,19347.88,Activo
201,Individual,Amílcar,Zabala Montoya,1963-01-08,Hombre,"Glorieta Eufemia Otero 41, Balaguer",Balaguer,Lleida,España,+34849 306 204,amilcar.zabala@hotmail.com,2024-01-01,Bronce,15437.22,Activo
202,Individual,Lola,Artigas Sans,1954-03-12,Mujer,"Plaza Ramón Arenas 202, Melilla",Melilla,Melilla,España,+34844 83 54 68,lola.artigas@gmail.com,2020-07-28,Oro,38446.69,Activo
203,Individual,Felipe,Domínguez Nadal,1961-11-02,Hombre,"Calle Nicolás Ortiz 286, Zamora",Zamora,Zamora,España,+34921 815 868,felipe.dominguez@welfordbank.es,2020-12-31,Plata,10825.82,Activo
204,Individual,Lupe,Terrón Girona,1975-10-04,Hombre,"Calle de Carlito Juan 237, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34 848 78 25 32,lupe.terron@hotmail.com,2023-12-15,Bronce,25985.96,Activo
205,Individual,Juanita,Lloret Peñas,1992-04-28,Hombre,"Camino Manu Iglesia 127, Haro",Haro,La Rioja,España,+34 887 489 939,juanita.lloret@gmail.com,2023-09-18,Bronce,13107.81,Activo
206,Individual,Elisa,Cárdenas Duran,1962-10-07,Mujer,"Alameda Iván Ferrando 37, Elche",Elche,Alicante,España,+34 977 967 231,elisa.cardenas@welfordbank.es,2024-02-20,Oro,31291.46,Activo
207,Individual,Isabel,Cabanillas Armas,1968-03-04,Mujer,"Alameda de Flavio Zaragoza 9, Motril",Motril,Granada,España,+34 814263618,isabel.cabanillas@outlook.com,2023-06-11,Oro,40142.74,Activo
208,Individual,Felisa,Aramburu Alcántara,1958-03-24,Hombre,"Glorieta Emiliano Figueroa 198, San Andrés del Rabanedo",San Andrés del Rabanedo,León,España,+34 974 54 75 97,felisa.aramburu@hotmail.com,2024-03-25,Bronce,27731.36,Activo
209,Individual,León,Canet Bayo,1975-12-01,Hombre,"Rambla Benigna Alarcón 124, Toledo",Toledo,Toledo,España,+34887 818 197,leon.canet@welfordbank.es,2023-12-22,Bronce,17549.59,Activo
210,Individual,Graciana,Baeza Raya,1983-10-13,Mujer,"Pasaje de Lucio Osorio 134, Verín",Verín,Ourense,España,+34 846571047,graciana.baeza@hotmail.com,2021-07-19,Plata,34453.78,Inactivo
211,Individual,Pío,Losa Pastor,1981-06-16,Mujer,"C. de Haroldo Marti 243, Lepe",Lepe,Huelva,España,+34 902 804 965,pio.losa@hotmail.com,2022-01-20,Platino,15067.7,Activo
212,Individual,Reyes,Garmendia Huertas,1988-01-23,Mujer,"Cuesta de José Luis Granados 28, Toledo",Toledo,Toledo,España,+34826 72 31 80,reyes.garmendia@welfordbank.es,2024-12-29,Plata,35776.91,Activo
213,Individual,Josefa,Arranz Barranco,1940-02-26,Mujer,"Rambla de Godofredo Fortuny 32, Dos Hermanas",Dos Hermanas,Sevilla,España,+34 945 86 55 34,josefa.arranz@welfordbank.es,2022-12-14,Bronce,19183.86,Inactivo
214,Individual,Ángel,Escudero Torralba,2004-10-22,Mujer,"Camino de Iván Vergara 54, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34 822 513 937,angel.escudero@outlook.com,2020-12-09,Bronce,17187.41,Activo
215,Individual,Aránzazu,Sáenz Robles,1973-02-18,Mujer,"Callejón de Ibán Sáez 295, Pontevedra",Pontevedra,Pontevedra,España,+34 981 03 30 34,aranzazu.saenz@outlook.com,2023-11-03,Oro,40364.39,Inactivo
216,Individual,Isabela,Hidalgo Merino,1981-06-30,Mujer,"Acceso Salvador Padilla 61, Toro",Toro,Zamora,España,+34885066976,isabela.hidalgo@hotmail.com,2020-06-01,Plata,15954.05,Activo
217,Individual,Valerio,Álamo Higueras,2002-11-22,Hombre,"Via de Segismundo Ibarra 242, Algeciras",Algeciras,Cádiz,España,+34885614529,valerio.alamo@hotmail.com,2024-06-10,Plata,13451.46,Activo
218,Individual,Isaura,Cal Lloret,1975-12-21,Mujer,"Paseo Rogelio Infante 23, Valencia",Valencia,Valencia,España,+34974 33 42 99,isaura.cal@outlook.com,2024-10-21,Bronce,18200.87,Activo
219,Individual,Cayetana,Lorenzo Calvo,1988-11-21,Mujer,"Acceso Marina Mariño 239, Guardo",Guardo,Palencia,España,+34976 98 23 16,cayetana.lorenzo@hotmail.com,2023-09-22,Plata,9007.99,Activo
220,Individual,Griselda,Pujol Cordero,1957-01-07,Hombre,"Glorieta de Jose Antonio Barceló 18, Murcia",Murcia,Murcia,España,+34701 494 412,griselda.pujol@hotmail.com,2020-01-01,Bronce,25600.31,Activo
221,Individual,Encarnacion,Marin Agustí,1943-05-17,Mujer,"Vial Clotilde Pina 299, Ávila",Ávila,Ávila,España,+34 927400909,encarnacion.marin@hotmail.com,2021-10-23,Plata,21811.68,Activo
222,Individual,Amor,Torrents Montenegro,1952-03-05,Hombre,"Rambla de Vinicio Milla 233, Valencia",Valencia,Valencia,España,+34945991824,amor.torrents@hotmail.com,2021-12-14,Bronce,23844.08,Activo
223,Empresa,Desarrollo BLQP S.L.N.E,,2004-01-01,,"Urbanización Epifanio Bustos 129, Tomelloso",Tomelloso,Ciudad Real,España,+34872565361,desarrollo.empresa1@hotmail.com,2025-01-17,Plata,19685.41,Activo
224,Individual,Sandra,Viana Pol,1972-04-06,Hombre,"Via de Ale Alcaraz 196, San Cristóbal de La Laguna",San Cristóbal de La Laguna,Santa Cruz de Tenerife,España,+34 943 152 175,sandra.viana@welfordbank.es,2020-08-01,Bronce,24847.82,Activo
225,Individual,Maura,Hervia Lastra,2001-03-22,Hombre,"Rambla Nacio Viña 130, Lepe",Lepe,Huelva,España,+34 979 089 497,maura.hervia@welfordbank.es,2021-03-31,Plata,18651.55,Activo
226,Individual,Alonso,Jimenez Blazquez,1997-08-17,Hombre,"Paseo de Xavier Otero 60, Melilla",Melilla,Melilla,España,+34843 26 62 40,alonso.jimenez@welfordbank.es,2020-10-26,Bronce,19831.85,Inactivo
227,Individual,Prudencio,Alcaraz Collado,1960-06-04,Mujer,"Calle Maximiliano Tolosa 80, Lorca",Lorca,Murcia,España,+34888 708 597,prudencio.alcaraz@outlook.com,2023-08-19,Plata,27217.16,Activo
228,Individual,Héctor,Rosselló Palma,1982-08-04,Hombre,"Urbanización Cayetano Aguirre 74, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34841 014 817,hector.rossello@outlook.com,2025-04-17,Plata,11050.05,Activo
